Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-18 00:00:00-04:00,281.41455687924235,284.0934094395426,279.7089369385495,280.1522216796875,21813000,0.56,0.0
2021-08-19 00:00:00-04:00,278.1864940413031,286.64704708243323,278.13832497152845,285.9725036621094,29850500,0.0,0.0
2021-08-20 00:00:00-04:00,288.8151805177053,294.7125096493585,287.21557336643235,293.2863464355469,40817600,0.0,0.0
2021-08-23 00:00:00-04:00,292.21676889613116,294.28853895244464,290.8677113762467,293.5658264160156,22830200,0.0,0.0
2021-08-24 00:00:00-04:00,293.9222928481988,294.5293759454758,291.0121816186196,291.609619140625,18175800,0.0,0.0
2021-08-25 00:00:00-04:00,293.22854211359436,293.50799918306285,289.4897341208387,291.0218811035156,20006100,0.0,0.0
2021-08-26 00:00:00-04:00,290.03893440127865,291.426544578333,288.0731778231543,288.20806884765625,17666100,0.0,0.0
2021-08-27 00:00:00-04:00,288.1117043575675,289.9233081860537,286.0302890699818,288.8151550292969,22605700,0.0,0.0
2021-08-30 00:00:00-04:00,290.1641777400818,293.1513945858638,290.10636310625455,292.5443115234375,16348100,0.0,0.0
2021-08-31 00:00:00-04:00,293.34417025857385,293.4212466452703,290.5303969246272,290.8965759277344,26285300,0.0,0.0
2021-09-01 00:00:00-04:00,291.8505275583118,294.08612491832895,290.5207320699009,290.8483581542969,18983800,0.0,0.0
2021-09-02 00:00:00-04:00,291.2048996220678,292.3226688129112,289.2583755946985,290.1930847167969,16285600,0.0,0.0
2021-09-03 00:00:00-04:00,290.03893618886394,291.59037412727884,289.33551492747904,290.1835021972656,14747900,0.0,0.0
2021-09-07 00:00:00-04:00,290.05824109463697,290.13531748316177,287.3504808113143,289.2584228515625,17180400,0.0,0.0
2021-09-08 00:00:00-04:00,288.8729749296078,289.67276374560055,286.6470229996981,289.2873229980469,15046800,0.0,0.0
2021-09-09 00:00:00-04:00,289.87511543646343,291.1470962428215,286.1940934395369,286.43499755859375,19927000,0.0,0.0
2021-09-10 00:00:00-04:00,287.56250269932383,289.0079277198995,284.6330997569278,284.9510803222656,19633400,0.0,0.0
2021-09-13 00:00:00-04:00,286.7240711170078,287.678071426656,283.3803207637957,286.1844482421875,23652900,0.0,0.0
2021-09-14 00:00:00-04:00,288.6609260010995,290.42436047852436,287.25405429322365,288.882568359375,21853400,0.0,0.0
2021-09-15 00:00:00-04:00,292.2263443776221,294.211391982283,290.8387342879429,293.7295837402344,28356300,0.0,0.0
2021-09-16 00:00:00-04:00,292.70820968009997,294.20180375871473,289.81735966426726,294.1150817871094,19550800,0.0,0.0
2021-09-17 00:00:00-04:00,293.103255033234,293.4212355512948,288.6320601855472,288.9596862792969,41372500,0.0,0.0
2021-09-20 00:00:00-04:00,285.54842520573646,287.8514824392424,278.98620009647595,283.59228515625,38278700,0.0,0.0
2021-09-21 00:00:00-04:00,284.93182120134657,286.7145179579363,283.3707668698969,284.0741882324219,22364100,0.0,0.0
2021-09-22 00:00:00-04:00,285.9339770236081,289.29698969688434,283.7947469001605,287.7166442871094,26626300,0.0,0.0
2021-09-23 00:00:00-04:00,287.97672935139633,289.9521309500998,286.704748812046,288.660888671875,18604600,0.0,0.0
2021-09-24 00:00:00-04:00,287.3794027439531,288.8922585277224,286.12668346058666,288.4586486816406,14999000,0.0,0.0
2021-09-27 00:00:00-04:00,285.3654278881508,285.68340842010866,282.2818430717225,283.46710205078125,23571700,0.0,0.0
2021-09-28 00:00:00-04:00,279.25610140272624,280.2004563333736,272.4626155886146,273.20458984375,43186200,0.0,0.0
2021-09-29 00:00:00-04:00,274.7270983987107,276.3363216518175,272.7131432346265,273.6671142578125,26353700,0.0,0.0
2021-09-30 00:00:00-04:00,275.31486617919455,277.35772848518707,271.3736781629652,271.66278076171875,32343600,0.0,0.0
2021-10-01 00:00:00-04:00,271.8554890446492,279.42953021502547,271.05570026891905,278.58154296875,30086300,0.0,0.0
2021-10-04 00:00:00-04:00,276.94334020608034,277.2806118186714,270.05348900845405,272.8094177246094,31350700,0.0,0.0
2021-10-05 00:00:00-04:00,273.7152814419423,279.83425268811834,273.7152814419423,278.2539367675781,24993000,0.0,0.0
2021-10-06 00:00:00-04:00,275.382351437471,282.9467476472076,275.12218554145016,282.4456481933594,28002600,0.0,0.0
2021-10-07 00:00:00-04:00,284.44029494052455,285.84719612226604,283.22615821775884,284.122314453125,20430500,0.0,0.0
2021-10-08 00:00:00-04:00,285.44246427651734,285.84719612226604,283.0719760578184,284.122314453125,17685700,0.0,0.0
2021-10-11 00:00:00-04:00,282.26250627801727,287.1287569463705,282.09867856392,283.52484130859375,19298600,0.0,0.0
2021-10-12 00:00:00-04:00,284.59454887512936,284.690916425301,281.71334439065623,282.22406005859375,17974100,0.0,0.0
2021-10-13 00:00:00-04:00,284.1801784650092,286.4639451294158,282.81182993730505,285.52923583984375,23416300,0.0,0.0
2021-10-14 00:00:00-04:00,288.32371333397117,292.2359943595076,286.99391772689086,291.73492431640625,27262900,0.0,0.0
2021-10-15 00:00:00-04:00,291.3397960809564,293.37304209699454,289.58600707147593,293.1417541503906,25384800,0.0,0.0
2021-10-18 00:00:00-04:00,292.5250864283667,296.996251978843,291.6770991496789,296.1097412109375,22729300,0.0,0.0
2021-10-19 00:00:00-04:00,297.1311321961775,298.04655016071644,296.0422409246639,297.0155029296875,17682100,0.0,0.0
2021-10-20 00:00:00-04:00,297.95983967544254,298.4320317414315,294.9726227448066,296.225341796875,16537100,0.0,0.0
2021-10-21 00:00:00-04:00,295.9940811288246,299.70398097618084,295.21352474111114,299.4534606933594,16918100,0.0,0.0
2021-10-22 00:00:00-04:00,299.10649590448656,299.77139350910244,296.60108762405923,297.91162109375,17449300,0.0,0.0
2021-10-25 00:00:00-04:00,298.1044190576334,298.1429719558944,295.3099367822359,296.919189453125,17554500,0.0,0.0
2021-10-26 00:00:00-04:00,299.6847813807239,301.03383882381803,297.3721072772416,298.8271484375,28107300,0.0,0.0
2021-10-27 00:00:00-04:00,304.5027837125642,314.2353152759642,304.5027837125642,311.41192626953125,52588700,0.0,0.0
2021-10-28 00:00:00-04:00,312.5297200802306,313.05008121355974,309.6677779577822,312.54901123046875,26297900,0.0,0.0
2021-10-29 00:00:00-04:00,312.33705592687465,319.9207139283914,312.11541352037625,319.5545349121094,34766000,0.0,0.0
2021-11-01 00:00:00-04:00,319.30397060914856,319.429245467658,314.4955333639382,317.3863830566406,27073200,0.0,0.0
2021-11-02 00:00:00-04:00,318.29214656107087,321.31791632302634,317.99342781479373,321.0095520019531,26487100,0.0,0.0
2021-11-03 00:00:00-04:00,321.7515938792344,322.7152105302098,318.6198397635644,321.84796142578125,21500100,0.0,0.0
2021-11-04 00:00:00-04:00,320.7783004950608,324.2954947256181,317.52127212453837,324.1991271972656,23992200,0.0,0.0
2021-11-05 00:00:00-04:00,326.1938496188393,326.4636610780947,322.2526614356384,323.8329772949219,22570100,0.0,0.0
2021-11-08 00:00:00-05:00,325.0278142034985,325.3650858397293,322.27188529417714,324.7290954589844,20897000,0.0,0.0
2021-11-09 00:00:00-05:00,324.84478968180053,326.39622775578675,322.35867170289976,323.7270202636719,21307400,0.0,0.0
2021-11-10 00:00:00-05:00,322.39719647909817,322.4550111195703,317.916385399046,318.76434326171875,25500900,0.0,0.0
2021-11-11 00:00:00-05:00,319.197991984075,321.62629517799496,318.48492512550797,320.3350524902344,16849800,0.0,0.0
2021-11-12 00:00:00-05:00,321.77084906481406,324.96041747042767,321.6455742090313,324.4689636230469,23831000,0.0,0.0
2021-11-15 00:00:00-05:00,325.25913835367027,325.5867644516325,321.87683485459274,323.8426208496094,16723000,0.0,0.0
2021-11-16 00:00:00-05:00,323.4668027763442,328.27526945186895,323.30300442769504,327.157470703125,20886800,0.0,0.0
2021-11-17 00:00:00-05:00,327.2057248474174,330.34320817217764,326.2982657750648,327.3794860839844,19053400,0.62,0.0
2021-11-18 00:00:00-05:00,326.4720587629754,330.5942484179435,325.4487587667228,329.455078125,22463500,0.0,0.0
2021-11-19 00:00:00-05:00,330.77765366688135,333.15247904268057,330.3528843201797,331.2313537597656,21963400,0.0,0.0
2021-11-22 00:00:00-05:00,332.6890561129603,337.5642399354129,327.7945753077866,328.06488037109375,31031100,0.0,0.0
2021-11-23 00:00:00-05:00,325.381155553639,327.69808997134413,322.0119904551096,325.9893493652344,30427600,0.0,0.0
2021-11-24 00:00:00-05:00,324.63782194134853,326.45274014228477,322.34987720586537,326.2113952636719,21661300,0.0,0.0
2021-11-26 00:00:00-05:00,322.77463147147154,326.23067700890783,316.7603067714065,318.26629638671875,24217200,0.0,0.0
2021-11-29 00:00:00-05:00,323.34418392046973,327.29258219620067,323.15109625287187,324.9756774902344,28563500,0.0,0.0
2021-11-30 00:00:00-05:00,323.71106155688426,326.0858868817991,317.6001928133879,319.1448059082031,42885600,0.0,0.0
2021-12-01 00:00:00-05:00,323.5276191928272,327.53393801069564,317.9863505876279,318.6524353027344,33337600,0.0,0.0
2021-12-02 00:00:00-05:00,318.8648713820366,321.94443467534484,316.4514223722996,318.0829162597656,30766000,0.0,0.0
2021-12-03 00:00:00-05:00,320.4962976310111,321.1817382170732,307.01960945389317,311.82720947265625,41779300,0.0,0.0
2021-12-06 00:00:00-05:00,312.73471501105405,316.11354341449044,308.1781223856923,314.89715576171875,30032600,0.0,0.0
2021-12-07 00:00:00-05:00,320.1584467996634,324.1743992838451,318.6717542353688,323.32489013671875,31021900,0.0,0.0
2021-12-08 00:00:00-05:00,323.70139443658877,323.8848188965732,319.34752350913357,323.3731689453125,24761000,0.0,0.0
2021-12-09 00:00:00-05:00,322.83254633757906,324.84052263649073,320.62181914163386,321.5679016113281,22214200,0.0,0.0
2021-12-10 00:00:00-05:00,323.38282488539363,331.1251576149035,323.1994004295398,330.68109130859375,38095700,0.0,0.0
2021-12-13 00:00:00-05:00,328.8854954268182,331.88784112335867,327.3408822668036,327.6498107910156,28899400,0.0,0.0
2021-12-14 00:00:00-05:00,321.68377419361184,323.05462611476247,312.8891511907512,316.97271728515625,44438700,0.0,0.0
2021-12-15 00:00:00-05:00,317.2333691168989,323.5855832409606,313.2656731909751,323.06427001953125,35381100,0.0,0.0
2021-12-16 00:00:00-05:00,324.0876075634264,325.1012739148149,311.8369369373193,313.65185546875,35034800,0.0,0.0
2021-12-17 00:00:00-05:00,309.77095234774947,313.67109344538676,306.2666203467996,312.58984375,47750300,0.0,0.0
2021-12-20 00:00:00-05:00,308.96970202135424,311.6244956878622,306.5755796789902,308.8345642089844,28326500,0.0,0.0
2021-12-21 00:00:00-05:00,312.09749750257555,316.38378416236156,308.72830354629133,315.9590148925781,24740600,0.0,0.0
2021-12-22 00:00:00-05:00,316.93404606965555,322.06020834026276,314.47234037759364,321.6644287109375,24831500,0.0,0.0
2021-12-23 00:00:00-05:00,321.23000578456225,324.74400105600773,321.2107088019103,323.10284423828125,19617800,0.0,0.0
2021-12-27 00:00:00-05:00,323.8462152014172,330.6231984892731,323.8172549933941,330.59423828125,19947000,0.0,0.0
2021-12-28 00:00:00-05:00,331.2698836274527,331.9070374675504,328.53787331378066,329.4356689453125,15661500,0.0,0.0
2021-12-29 00:00:00-05:00,329.4840519448849,332.38019079981586,327.92014167698994,330.111572265625,15042000,0.0,0.0
2021-12-30 00:00:00-05:00,330.0728386067592,331.25060252623535,327.08982011766,327.572509765625,15994500,0.0,0.0
2021-12-31 00:00:00-05:00,326.79066689386144,327.61121600779853,324.22275355126135,324.6764831542969,18000800,0.0,0.0
2022-01-03 00:00:00-05:00,323.7400001560889,326.29824977245147,318.3628296202537,323.1607666015625,28865100,0.0,0.0
2022-01-04 00:00:00-05:00,323.23793081044835,323.5951458907131,314.8294855450226,317.61944580078125,32674300,0.0,0.0
2022-01-05 00:00:00-05:00,314.5785047925629,314.78125567055275,305.0405814422899,305.4267272949219,40054300,0.0,0.0
2022-01-06 00:00:00-05:00,302.30859850808565,307.6664726573991,300.7060649286775,303.0133361816406,39646100,0.0,0.0
2022-01-07 00:00:00-05:00,303.2739937762214,305.54264171592666,299.35455497870817,303.1678161621094,32720000,0.0,0.0
2022-01-10 00:00:00-05:00,298.77525819873097,303.82420301804177,294.14144890781034,303.3897705078125,44289500,0.0,0.0
2022-01-11 00:00:00-05:00,302.53064320042563,305.6488002414314,299.1614780529444,304.07525634765625,29386800,0.0,0.0
2022-01-12 00:00:00-05:00,308.60289772987363,312.2134078663537,306.10253873709456,307.2513427734375,34372200,0.0,0.0
2022-01-13 00:00:00-05:00,309.37515937724777,309.7709684945666,293.4753583562799,294.2476501464844,45366000,0.0,0.0
2022-01-14 00:00:00-05:00,293.7166743042593,300.05922385700916,293.2339846176459,299.460693359375,39846400,0.0,0.0
2022-01-18 00:00:00-05:00,293.54294042354564,299.0745458921932,291.2935897762765,292.1720886230469,42333200,0.0,0.0
2022-01-19 00:00:00-05:00,295.6860659770476,303.0422523236715,292.2203574511124,292.8285217285156,45933900,0.0,0.0
2022-01-20 00:00:00-05:00,298.3698016436407,300.8604673943379,290.71435049782207,291.1584167480469,35380700,0.0,0.0
2022-01-21 00:00:00-05:00,292.2106800557735,293.58150224513423,285.37577770702404,285.78125,57984400,0.0,0.0
2022-01-24 00:00:00-05:00,282.08388134377833,286.82386842126607,266.49297997417904,286.1094970703125,85731500,0.0,0.0
2022-01-25 00:00:00-05:00,281.42744884707827,284.77731721920185,275.2973119894379,278.5023498535156,72848600,0.0,0.0
2022-01-26 00:00:00-05:00,297.3272554358608,297.819608462475,282.88518477863767,286.4377746582031,90428900,0.0,0.0
2022-01-27 00:00:00-05:00,292.18175832051594,296.6611038089516,287.6155027527548,289.4593811035156,53481300,0.0,0.0
2022-01-28 00:00:00-05:00,289.8358945088993,297.80027529096344,284.2560022424525,297.587890625,49743700,0.0,0.0
2022-01-31 00:00:00-05:00,298.25399547736595,301.5652399492526,295.76329997634053,300.2137145996094,46444500,0.0,0.0
2022-02-01 00:00:00-05:00,299.66345745868625,299.875842129487,294.5662548205134,298.0705871582031,40950400,0.0,0.0
2022-02-02 00:00:00-05:00,298.91045860750387,304.21038262271304,298.1864239841783,302.60784912109375,36636000,0.0,0.0
2022-02-03 00:00:00-05:00,298.7753051603236,300.45508559766955,289.57523929937065,290.8205871582031,43730000,0.0,0.0
2022-02-04 00:00:00-05:00,289.81663033655974,298.10923839128986,289.5849486370163,295.3482666015625,35096500,0.0,0.0
2022-02-07 00:00:00-05:00,295.5701954690197,297.18236241397534,289.51724835738645,290.5309143066406,28533300,0.0,0.0
2022-02-08 00:00:00-05:00,290.8206174669248,294.9814013715594,289.5656357153874,294.0160217285156,32421200,0.0,0.0
2022-02-09 00:00:00-05:00,299.14215544071413,301.1308349501558,296.74803301981893,300.4357604980469,31284700,0.0,0.0
2022-02-10 00:00:00-05:00,293.51394069905155,298.4180547485802,290.28957726166584,291.9114074707031,45386200,0.0,0.0
2022-02-11 00:00:00-05:00,292.69342951887205,293.7553529211515,284.03397373558494,284.8255920410156,39175600,0.0,0.0
2022-02-14 00:00:00-05:00,283.59952937825824,286.48603416022104,281.26332745127445,284.7869567871094,36359500,0.0,0.0
